Columnas: {
Generacion
a
b
c
d
Sw0
Sg0
}
55 	0.641651 	11.333741 	0.898231 	0.234628 	9.482944 	162.644023 	
56 	0.641651 	11.333741 	0.898231 	0.234628 	9.482944 	162.644023 	
57 	0.641651 	11.333741 	0.898231 	0.234628 	9.482944 	162.644023 	
58 	0.641651 	11.333741 	0.898231 	0.234628 	9.482944 	162.644023 	
59 	0.641651 	11.333741 	0.898231 	0.234628 	9.482944 	162.644023 	
60 	0.816297 	11.031340 	0.899220 	0.240814 	15.428842 	155.253126 	
61 	0.816297 	11.031340 	0.899220 	0.240814 	15.428842 	155.253126 	
62 	0.816297 	11.031340 	0.899220 	0.240814 	15.428842 	155.253126 	
63 	0.816297 	11.031340 	0.899220 	0.240814 	15.428842 	155.253126 	
64 	0.816297 	11.031340 	0.899220 	0.240814 	15.428842 	155.253126 	
65 	0.744214 	11.220775 	0.899210 	0.237110 	13.275168 	158.965427 	
66 	0.760630 	11.459126 	0.900000 	0.238166 	11.292962 	162.409805 	
67 	0.760630 	11.459126 	0.900000 	0.238166 	11.292962 	162.409805 	
68 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
69 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
70 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
71 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
72 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
73 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
74 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
75 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
76 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
77 	0.766379 	11.221827 	0.900000 	0.240262 	10.277287 	160.035722 	
78 	0.791938 	11.174890 	0.900000 	0.240526 	10.231740 	160.290214 	
79 	0.791938 	11.174890 	0.900000 	0.240526 	10.231740 	160.290214 	
80 	0.791938 	11.174890 	0.900000 	0.240526 	10.231740 	160.290214 	
81 	0.791938 	11.174890 	0.900000 	0.240526 	10.231740 	160.290214 	
82 	0.740699 	11.455169 	0.900000 	0.240946 	10.228048 	160.362131 	
83 	0.788514 	11.229388 	0.900000 	0.243081 	10.270903 	158.131809 	
84 	0.848406 	11.147598 	0.900000 	0.242872 	8.012558 	161.238210 	
85 	0.848406 	11.147598 	0.900000 	0.242872 	8.012558 	161.238210 	
86 	0.848406 	11.147598 	0.900000 	0.242872 	8.012558 	161.238210 	
87 	0.848406 	11.147598 	0.900000 	0.242872 	8.012558 	161.238210 	
88 	0.778580 	11.348141 	0.900000 	0.243759 	7.758587 	161.319343 	
89 	0.778580 	11.348141 	0.900000 	0.243759 	7.758587 	161.319343 	
90 	0.778580 	11.348141 	0.900000 	0.243759 	7.758587 	161.319343 	
91 	0.778580 	11.348141 	0.900000 	0.243759 	7.758587 	161.319343 	
92 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
93 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
94 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
95 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
96 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
97 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
98 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
99 	0.787860 	11.360510 	0.899997 	0.244149 	7.791336 	161.111346 	
100 	0.787490 	11.357510 	0.899998 	0.244517 	7.623588 	160.621293 	
101 	0.787490 	11.357510 	0.899998 	0.244517 	7.623588 	160.621293 	
102 	0.787490 	11.357510 	0.899998 	0.244517 	7.623588 	160.621293 	
103 	0.787490 	11.357510 	0.899998 	0.244517 	7.623588 	160.621293 	
104 	0.787490 	11.357510 	0.899998 	0.244517 	7.623588 	160.621293 	
105 	0.806300 	11.326266 	0.899996 	0.243858 	3.801488 	165.338348 	
106 	0.806300 	11.326266 	0.899996 	0.243858 	3.801488 	165.338348 	
107 	0.765306 	11.523859 	0.899996 	0.243537 	3.610627 	165.647459 	
108 	0.765306 	11.523859 	0.899996 	0.243537 	3.610627 	165.647459 	
109 	0.801445 	11.407818 	0.899999 	0.244845 	3.829899 	164.474217 	
110 	0.801445 	11.407818 	0.899999 	0.244845 	3.829899 	164.474217 	
111 	0.801445 	11.407818 	0.899999 	0.244845 	3.829899 	164.474217 	
112 	0.801445 	11.407818 	0.899999 	0.244845 	3.829899 	164.474217 	
113 	0.801445 	11.407818 	0.899999 	0.244845 	3.829899 	164.474217 	
114 	0.701691 	11.615503 	0.900000 	0.246469 	4.741199 	161.927313 	
115 	0.701691 	11.615503 	0.900000 	0.246469 	4.741199 	161.927313 	
116 	0.701691 	11.615503 	0.900000 	0.246469 	4.741199 	161.927313 	
117 	0.701691 	11.615503 	0.900000 	0.246469 	4.741199 	161.927313 	
118 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
119 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
120 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
121 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
122 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
123 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
124 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
125 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
126 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
127 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
128 	0.714120 	11.630261 	0.900000 	0.246278 	4.781678 	162.480663 	
129 	0.716923 	11.638754 	0.900000 	0.246273 	4.757426 	162.478356 	
130 	0.716923 	11.638754 	0.900000 	0.246273 	4.757426 	162.478356 	
131 	0.716297 	11.627841 	0.900000 	0.246420 	4.687251 	162.468468 	
132 	0.714543 	11.642252 	0.899998 	0.246329 	4.787115 	162.438991 	
133 	0.720116 	11.635326 	0.899994 	0.247103 	3.495076 	163.334920 	
134 	0.720116 	11.635326 	0.899994 	0.247103 	3.495076 	163.334920 	
135 	0.720116 	11.635326 	0.899994 	0.247103 	3.495076 	163.334920 	
136 	0.717868 	11.636069 	0.900000 	0.247193 	3.248708 	163.303699 	
137 	0.726637 	11.633224 	0.899998 	0.247129 	3.359686 	163.269275 	
138 	0.726637 	11.633224 	0.899998 	0.247129 	3.359686 	163.269275 	
139 	0.726637 	11.633224 	0.899998 	0.247129 	3.359686 	163.269275 	
140 	0.721238 	11.703787 	0.899998 	0.247227 	4.441820 	162.756572 	
141 	0.721238 	11.703787 	0.899998 	0.247227 	4.441820 	162.756572 	
142 	0.721454 	11.712473 	0.899995 	0.247439 	4.411299 	162.417370 	
