Columnas: {
 Generacion
 Mejor en la historia
 Generacion del mejor en la historia
 Mejor en generacion actual
 Peor en generacion actual
 Media
 Desviacion estandar
 Medida OnLine
 MedidaOffLine
}
    0	    32.360000	    0	    32.360000	   114.340000	    63.541100	    14.521211	    63.541100	    32.360000	
    1	    32.360000	    0	    32.360000	    78.260000	    52.191000	     8.083895	    57.866050	    32.360000	
    2	    32.360000	    0	    32.360000	    70.960000	    49.268100	     7.415747	    55.000067	    32.360000	
    3	    29.600000	    3	    29.600000	    64.700000	    46.831500	     7.441089	    52.957925	    31.670000	
    4	    26.160000	    4	    26.160000	    66.240000	    45.823300	     8.106835	    51.531000	    30.568000	
    5	    26.060000	    5	    26.060000	    66.240000	    44.609700	     8.048601	    50.377450	    29.816667	
    6	    25.460000	    6	    25.460000	    66.240000	    44.029500	     8.267999	    49.470600	    29.194286	
    7	    23.560000	    7	    23.560000	    60.240000	    42.691000	     8.134435	    48.623150	    28.490000	
    8	    23.560000	    7	    23.560000	    56.460000	    40.330300	     7.648626	    47.701722	    27.942222	
    9	    23.560000	    7	    23.560000	    57.540000	    38.611500	     7.943777	    46.792700	    27.504000	
   10	    21.220000	   10	    21.220000	    52.600000	    36.366600	     8.359746	    45.844873	    26.932727	
   11	    19.500000	   11	    19.500000	    55.380000	    34.482400	     7.857163	    44.898000	    26.313333	
   12	    19.500000	   11	    19.500000	    52.600000	    32.862300	     7.727486	    43.972177	    25.789231	
   13	    17.500000	   13	    17.500000	    51.160000	    31.426900	     8.107415	    43.076086	    25.197143	
   14	    17.500000	   13	    17.500000	    52.420000	    29.422600	     7.628489	    42.165853	    24.684000	
   15	    16.600000	   15	    16.600000	    52.420000	    28.314900	     6.938921	    41.300169	    24.178750	
   16	    15.880000	   16	    15.880000	    57.260000	    27.401500	     6.861931	    40.482600	    23.690588	
   17	    15.880000	   16	    15.880000	    43.900000	    25.438100	     6.054638	    39.646794	    23.256667	
   18	    14.800000	   18	    14.800000	    43.860000	    24.376100	     5.564579	    38.843074	    22.811579	
   19	    14.800000	   18	    14.800000	    40.620000	    23.380300	     4.711538	    38.069935	    22.411000	
   20	    14.800000	   18	    14.800000	    41.960000	    23.258600	     4.836848	    37.364633	    22.048571	
   21	    14.540000	   21	    14.540000	    35.020000	    22.398100	     4.044061	    36.684336	    21.707273	
   22	    13.980000	   22	    13.980000	    33.980000	    21.765300	     3.880843	    36.035683	    21.371304	
   23	    13.980000	   22	    13.980000	    35.640000	    21.371700	     4.270061	    35.424683	    21.063333	
   24	    13.820000	   24	    13.820000	    32.360000	    21.028700	     4.176059	    34.848844	    20.773600	
   25	    12.800000	   25	    12.800000	    33.360000	    20.710500	     4.228672	    34.305062	    20.466923	
   26	    12.620000	   26	    12.620000	    32.820000	    19.918200	     4.208733	    33.772215	    20.176296	
   27	    12.080000	   27	    12.080000	    35.920000	    19.200900	     4.198007	    33.251811	    19.887143	
   28	    10.460000	   28	    10.460000	    28.900000	    19.211000	     3.957702	    32.767645	    19.562069	
   29	    10.460000	   28	    10.460000	    32.620000	    18.991600	     4.164150	    32.308443	    19.258667	
   30	    10.460000	   28	    10.460000	    32.620000	    18.448300	     4.067669	    31.861342	    18.974839	
   31	    10.460000	   28	    10.460000	    28.300000	    18.229800	     3.940138	    31.435356	    18.708750	
   32	    10.460000	   28	    10.460000	    28.420000	    17.743400	     3.989328	    31.020448	    18.458788	
   33	    10.460000	   28	    10.460000	    27.000000	    17.476900	     3.902036	    30.622109	    18.223529	
   34	    10.460000	   28	    10.460000	    28.520000	    17.485200	     4.027527	    30.246769	    18.001714	
   35	    10.460000	   28	    10.460000	    29.040000	    17.175200	     4.379452	    29.883669	    17.792222	
   36	     9.460000	   36	     9.460000	    29.500000	    16.470500	     4.165151	    29.521151	    17.567027	
   37	     9.460000	   36	     9.460000	    31.300000	    16.435500	     4.440225	    29.176792	    17.353684	
   38	     9.460000	   36	     9.460000	    30.060000	    15.995300	     4.308391	    28.838805	    17.151282	
   39	     9.460000	   36	     9.460000	    28.160000	    15.325700	     4.269684	    28.500978	    16.959000	
   40	     8.660000	   40	     8.660000	    36.180000	    15.302200	     4.326451	    28.179056	    16.756585	
   41	     8.660000	   40	     8.660000	    28.660000	    15.176400	     4.045538	    27.869469	    16.563810	
   42	     8.460000	   42	     8.460000	    38.340000	    15.121800	     4.508108	    27.573012	    16.375349	
   43	     8.460000	   42	     8.460000	    38.180000	    14.681300	     4.452498	    27.280018	    16.195455	
   44	     8.460000	   42	     8.460000	    27.940000	    14.325900	     4.058303	    26.992149	    16.023556	
   45	     8.460000	   42	     8.460000	    26.420000	    14.145200	     3.725871	    26.712867	    15.859130	
   46	     7.660000	   46	     7.660000	    30.900000	    14.028000	     3.938047	    26.442977	    15.684681	
   47	     7.660000	   46	     7.660000	    29.300000	    13.185700	     3.316140	    26.166783	    15.517500	
   48	     7.660000	   46	     7.660000	    28.120000	    13.433800	     3.306869	    25.906927	    15.357143	
   49	     7.660000	   46	     7.660000	    25.860000	    13.564600	     3.620830	    25.660080	    15.203200	
   50	     7.660000	   46	     7.660000	    23.540000	    12.765300	     3.430702	    25.407241	    15.055294	
   51	     7.660000	   46	     7.660000	    23.080000	    12.688600	     3.439871	    25.162652	    14.913077	
   52	     7.320000	   52	     7.320000	    22.560000	    12.024700	     3.358813	    24.914766	    14.769811	
   53	     7.320000	   52	     7.320000	    26.140000	    11.898100	     3.718295	    24.673717	    14.631852	
   54	     7.320000	   52	     7.320000	    23.920000	    12.042400	     3.487548	    24.444056	    14.498909	
   55	     5.680000	   55	     5.680000	    27.120000	    12.388500	     3.944075	    24.228779	    14.341429	
   56	     5.680000	   55	     5.680000	    25.100000	    11.718900	     3.559610	    24.009307	    14.189474	
   57	     5.680000	   55	     5.680000	    26.000000	    11.249000	     3.432580	    23.789302	    14.042759	
   58	     4.960000	   58	     4.960000	    23.360000	    11.122000	     3.358965	    23.574602	    13.888814	
   59	     4.960000	   58	     4.960000	    20.940000	    10.655500	     3.302692	    23.359283	    13.740000	
   60	     4.780000	   60	     4.780000	    23.360000	    10.269400	     3.518890	    23.144695	    13.593115	
   61	     4.420000	   61	     4.420000	    24.080000	     9.737500	     3.883788	    22.928450	    13.445161	
   62	     4.420000	   61	     4.420000	    24.440000	     9.280100	     3.663380	    22.711810	    13.301905	
   63	     4.420000	   61	     4.420000	    25.600000	     8.839100	     3.626349	    22.495048	    13.163125	
   64	     4.420000	   61	     4.420000	    19.920000	     8.420700	     3.436453	    22.278520	    13.028615	
   65	     4.420000	   61	     4.420000	    23.100000	     8.284700	     3.323122	    22.066492	    12.898182	
   66	     4.420000	   61	     4.420000	    17.780000	     8.171500	     3.039698	    21.859104	    12.771642	
   67	     4.420000	   61	     4.420000	    20.100000	     8.103900	     3.231338	    21.656822	    12.648824	
   68	     3.240000	   68	     3.240000	    17.220000	     8.225000	     3.085431	    21.462158	    12.512464	
   69	     3.240000	   68	     3.240000	    19.740000	     7.769700	     3.104452	    21.266551	    12.380000	
   70	     3.240000	   68	     3.240000	    19.740000	     7.444400	     3.015891	    21.071873	    12.251268	
   71	     3.240000	   68	     3.240000	    18.660000	     7.435500	     2.732204	    20.882479	    12.126111	
   72	     3.240000	   68	     3.240000	    20.280000	     7.882300	     3.099066	    20.704395	    12.004384	
   73	     3.240000	   68	     3.240000	    20.280000	     7.683400	     3.458492	    20.528435	    11.885946	
   74	     3.240000	   68	     3.240000	    19.200000	     6.902100	     3.053337	    20.346751	    11.770667	
   75	     3.240000	   68	     3.240000	    18.400000	     6.578200	     2.976727	    20.165586	    11.658421	
   76	     3.240000	   68	     3.240000	    18.960000	     6.176600	     2.876282	    19.983910	    11.549091	
   77	     3.240000	   68	     3.240000	    17.040000	     6.180000	     2.745824	    19.806937	    11.442564	
   78	     3.240000	   68	     3.240000	    14.980000	     6.242600	     2.842558	    19.635237	    11.338734	
   79	     3.240000	   68	     3.240000	    19.220000	     6.130300	     3.019086	    19.466425	    11.237500	
   80	     2.340000	   80	     2.340000	    18.460000	     5.864300	     2.917380	    19.298498	    11.127654	
   81	     2.340000	   80	     2.340000	    19.200000	     5.677900	     2.730895	    19.132393	    11.020488	
   82	     2.340000	   80	     2.340000	    19.760000	     5.723700	     2.837644	    18.970842	    10.915904	
   83	     1.980000	   83	     1.980000	    16.660000	     6.004900	     2.823588	    18.816486	    10.809524	
   84	     1.980000	   83	     1.980000	    14.880000	     5.578700	     2.572213	    18.660747	    10.705647	
   85	     1.980000	   83	     1.980000	    18.660000	     5.699400	     2.888980	    18.510034	    10.604186	
   86	     1.980000	   83	     1.980000	    17.580000	     5.517300	     2.796702	    18.360692	    10.505057	
   87	     1.980000	   83	     1.980000	    14.420000	     5.390400	     2.935968	    18.213302	    10.408182	
   88	     1.980000	   83	     1.980000	    13.980000	     5.239100	     2.916528	    18.067525	    10.313483	
   89	     1.980000	   83	     1.980000	    15.600000	     4.766700	     2.732824	    17.919738	    10.220889	
   90	     1.980000	   83	     1.980000	    14.700000	     4.625400	     2.874060	    17.773646	    10.130330	
   91	     1.980000	   83	     1.980000	    12.460000	     4.079500	     2.435061	    17.624797	    10.041739	
   92	     1.980000	   83	     1.980000	    11.920000	     4.183200	     2.584503	    17.480263	     9.955054	
   93	     1.980000	   83	     1.980000	    13.440000	     3.870500	     2.235465	    17.335479	     9.870213	
   94	     1.980000	   83	     1.980000	    11.640000	     4.080200	     2.304551	    17.195949	     9.787158	
   95	     1.980000	   83	     1.980000	    16.240000	     4.006000	     2.773706	    17.058554	     9.705833	
   96	     1.980000	   83	     1.980000	    14.700000	     3.792400	     2.451189	    16.921790	     9.626186	
   97	     1.980000	   83	     1.980000	    13.700000	     3.888800	     2.507157	    16.788800	     9.548163	
   98	     1.980000	   83	     1.980000	    15.880000	     3.687100	     2.337247	    16.656460	     9.471717	
   99	     1.980000	   83	     1.980000	    11.540000	     3.775100	     2.163513	    16.527646	     9.396800	
  100	     1.980000	   83	     1.980000	    11.000000	     3.909100	     2.323645	    16.402710	     9.323366	
  101	     1.980000	   83	     1.980000	    14.880000	     4.083100	     2.717684	    16.281929	     9.251373	
  102	     1.980000	   83	     1.980000	    13.360000	     4.163300	     2.669870	    16.164273	     9.180777	
  103	     1.980000	   83	     1.980000	    15.140000	     4.045300	     2.625768	    16.047744	     9.111538	
  104	     1.980000	   83	     1.980000	    11.180000	     4.022800	     2.392022	    15.933221	     9.043619	
  105	     1.980000	   83	     1.980000	    14.240000	     4.120900	     2.556832	    15.821784	     8.976981	
  106	     1.980000	   83	     1.980000	    13.880000	     3.913500	     2.473723	    15.710492	     8.911589	
  107	     1.980000	   83	     1.980000	    13.880000	     4.214900	     2.534720	    15.604051	     8.847407	
  108	     1.980000	   83	     1.980000	    17.660000	     4.046600	     2.526381	    15.498019	     8.784404	
  109	     1.980000	   83	     1.980000	    13.800000	     3.964500	     2.509036	    15.393169	     8.722545	
  110	     1.980000	   83	     1.980000	    11.080000	     3.873100	     2.358127	    15.289385	     8.661802	
  111	     1.980000	   83	     1.980000	    13.340000	     3.759200	     2.407440	    15.186437	     8.602143	
  112	     1.980000	   83	     1.980000	    14.520000	     4.174100	     2.620014	    15.088982	     8.543540	
  113	     1.980000	   83	     1.980000	    13.060000	     4.039400	     2.451565	    14.992056	     8.485965	
  114	     1.980000	   83	     1.980000	    10.460000	     4.002800	     2.336247	    14.896497	     8.429391	
  115	     1.980000	   83	     1.980000	    12.440000	     4.112300	     2.425257	    14.803530	     8.373793	
  116	     1.980000	   83	     1.980000	    13.880000	     4.314000	     2.630956	    14.713876	     8.319145	
  117	     1.980000	   83	     1.980000	    11.640000	     4.094300	     2.508000	    14.623880	     8.265424	
  118	     1.980000	   83	     1.980000	    13.240000	     3.635500	     2.230058	    14.531540	     8.212605	
  119	     1.980000	   83	     1.980000	    12.880000	     3.753300	     2.259445	    14.441722	     8.160667	
